Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Industries,Organization Location,Organization Revenue Range,Number of Funding Rounds,Funding Status
Pre Seed Round - jobRely,https://www.crunchbase.com/funding_round/jobrely-pre-seed--c7e8c9f5,jobRely,https://www.crunchbase.com/organization/jobrely,Pre-Seed,,,,2019-06-03,"Artificial Intelligence, Human Resources, Information Technology, Recruiting","San Francisco, California, United States, North America",$1M to $10M,1,Seed
Series A - AnyRoad,https://www.crunchbase.com/funding_round/anyroad-series-a--aaec2c5c,AnyRoad,https://www.crunchbase.com/organization/anyroad,Series A,9200000,USD,9200000,2019-06-04,"Big Data, Enterprise Software, Information Technology, Internet, Marketing, SaaS, Software","San Francisco, California, United States, North America",Less than $1M,6,Early Stage Venture
Series C - Lark,https://www.crunchbase.com/funding_round/lark-series-c--5c275ac1,Lark,https://www.crunchbase.com/organization/lark,Series C,,,,2019-06-04,"Artificial Intelligence, Health Care, Medical Device, Wellness","Mountain View, California, United States, North America",$1M to $10M,7,Late Stage Venture
Series B - Carbon Health,https://www.crunchbase.com/funding_round/carbon-health-series-b--71ec6f5b,Carbon Health,https://www.crunchbase.com/organization/carbon-health,Series B,30000000,USD,30000000,2019-06-05,"Electronic Health Record (EHR), Health Care, Medical, mHealth, Mobile Apps","San Francisco, California, United States, North America",$1M to $10M,5,Early Stage Venture
Series C - Yellowbrick Data,https://www.crunchbase.com/funding_round/yellowbrick-data-series-c--92ac2376,Yellowbrick Data,https://www.crunchbase.com/organization/yellowbrick-data,Series C,81000000,USD,81000000,2019-06-05,"Analytics, Database, Information Technology","Palo Alto, California, United States, North America",$10M to $50M,3,Late Stage Venture
Series C - Alto Pharmacy,https://www.crunchbase.com/funding_round/scriptdash-series-c--883a53d8,Alto Pharmacy,https://www.crunchbase.com/organization/scriptdash,Series C,30000000,USD,30000000,2019-06-05,"Consumer, E-Commerce, Health Care, Medical, Pharmaceutical","San Francisco, California, United States, North America",$10M to $50M,6,Late Stage Venture
Seed Round - TalkingPoints,https://www.crunchbase.com/funding_round/talkingpoints-seed--e3f35e42,TalkingPoints,https://www.crunchbase.com/organization/talkingpoints,Seed,50000,USD,50000,2019-06-05,"Communities, Education, Information Technology, Non Profit","San Francisco, California, United States, North America",,1,Seed
Grant - Kratos Defense and Security Solutions,https://www.crunchbase.com/funding_round/kratos-defense-and-security-solutions-grant--18e66261,Kratos Defense and Security Solutions,https://www.crunchbase.com/organization/kratos-defense-and-security-solutions,Grant,31800000,USD,31800000,2019-06-05,"Consulting, Cyber Security, Government, Information Technology, National Security, Public Safety, Satellite Communication, Security","San Diego, California, United States, North America",$500M to $1B,2,M&A
Series A - Step,https://www.crunchbase.com/funding_round/step-c04b-series-a--00d9663f,Step,https://www.crunchbase.com/organization/step-c04b,Series A,22500000,USD,22500000,2019-06-06,"Finance, Financial Services, FinTech","Palo Alto, California, United States, North America",Less than $1M,2,Early Stage Venture
Series B - SynapseFI,https://www.crunchbase.com/funding_round/synapsefi-series-b--0b93d4dc,SynapseFI,https://www.crunchbase.com/organization/synapsefi,Series B,33000000,USD,33000000,2019-06-06,"Banking, Finance, Financial Services, FinTech, Payments, Security","San Francisco, California, United States, North America",$10M to $50M,2,Early Stage Venture
Seed Round - DNALite Therapeutics,https://www.crunchbase.com/funding_round/dnalite-therapeutics-seed--ad2b241a,DNALite Therapeutics,https://www.crunchbase.com/organization/dnalite-therapeutics,Seed,,,,2019-06-06,"Biotechnology, Genetics, Health Care","San Francisco, California, United States, North America",$1M to $10M,3,Seed
Pre Seed Round - Rowzzy,https://www.crunchbase.com/funding_round/rowzzy-pre-seed--e81a68b1,Rowzzy,https://www.crunchbase.com/organization/rowzzy,Pre-Seed,310000,USD,310000,2019-06-06,"Artificial Intelligence, E-Commerce, Information Technology, Internet, Retail, Software","San Francisco, California, United States, North America",Less than $1M,2,Seed
Private Equity Round - Classy,https://www.crunchbase.com/funding_round/stayclassy-org-private-equity--26594ac1,Classy,https://www.crunchbase.com/organization/stayclassy-org,Private Equity,17500000,USD,17500000,2019-06-06,"CRM, Crowdfunding, Events, FinTech, Non Profit","San Diego, California, United States, North America",$10M to $50M,5,Private Equity
Debt Financing - Hygea Precision Medicine,https://www.crunchbase.com/funding_round/hygea-precision-medicine-debt-financing--9306437a,Hygea Precision Medicine,https://www.crunchbase.com/organization/hygea-precision-medicine,Debt Financing,340000,USD,340000,2019-06-07,"Health Care, Medical, Software, Wellness","San Francisco, California, United States, North America",,1,
Series B - Simpplr,https://www.crunchbase.com/funding_round/simpplr-inc-series-b--412d6cc7,Simpplr,https://www.crunchbase.com/organization/simpplr-inc,Series B,5000000,USD,5000000,2019-06-07,"Collaboration, Enterprise Software, Human Resources, Information Technology, Software","Redwood City, California, United States, North America",$1M to $10M,3,Early Stage Venture
Series B - One Concern,https://www.crunchbase.com/funding_round/oneconcern-series-b--f3947a9b,One Concern,https://www.crunchbase.com/organization/oneconcern,Series B,36560000,USD,36560000,2019-06-07,"Analytics, Artificial Intelligence, Enterprise Software, GovTech, Information Technology, InsurTech, Machine Learning, Natural Resources, Risk Management, SaaS","Menlo Park, California, United States, North America",Less than $1M,5,Early Stage Venture
Pre Seed Round - Rightfoot,https://www.crunchbase.com/funding_round/rightfoot-pre-seed--6d23d9cc,Rightfoot,https://www.crunchbase.com/organization/rightfoot,Pre-Seed,,,,2019-06-07,"Financial Services, Human Resources","San Francisco, California, United States, North America",,1,Seed
Series A - Tala Security,https://www.crunchbase.com/funding_round/tala-security-series-a--2167c8e4,Tala Security,https://www.crunchbase.com/organization/tala-security,Series A,9000000,USD,9000000,2019-06-07,"Cyber Security, Information Technology, Security","Fremont, California, United States, North America",$1M to $10M,4,Early Stage Venture
Pre Seed Round - StoreCash,https://www.crunchbase.com/funding_round/storecash-pre-seed--892915d5,StoreCash,https://www.crunchbase.com/organization/storecash,Pre-Seed,,,,2019-06-10,"Financial Services, FinTech","San Jose, California, United States, North America",,1,Seed
Pre Seed Round - Path,https://www.crunchbase.com/funding_round/path-2adb-pre-seed--7f7e457e,Path,https://www.crunchbase.com/organization/path-2adb,Pre-Seed,,,,2019-06-10,"Employee Benefits, Enterprise Software, Health Care, Information Technology, Personal Health, Wellness","Los Angeles, California, United States, North America",,2,
Seed Round - Peregrine Technologies,https://www.crunchbase.com/funding_round/peregrine-seed--094bea06,Peregrine Technologies,https://www.crunchbase.com/organization/peregrine,Seed,1000000,USD,1000000,2019-06-10,"Analytics, Enterprise Software, Information Technology, Software","San Francisco, California, United States, North America",,3,Early Stage Venture
Series A - The Graph,https://www.crunchbase.com/funding_round/the-graph-series-a--f2dfa986,The Graph,https://www.crunchbase.com/organization/the-graph,Series A,,,,2019-06-10,"Information Services, Information Technology","San Francisco, California, United States, North America",,3,
Non Equity Assistance - SeerTracking,https://www.crunchbase.com/funding_round/seertracking-non-equity-assistance--2089a3a0,SeerTracking,https://www.crunchbase.com/organization/seertracking,Non-equity Assistance,,,,2019-06-10,"Hardware, Information Technology, Robotics, Software","Stanford, California, United States, North America",,1,
Non Equity Assistance - Voyager Space Technologies,https://www.crunchbase.com/funding_round/voyager-space-technologies-non-equity-assistance--6f001ef4,Voyager Space Technologies,https://www.crunchbase.com/organization/voyager-space-technologies,Non-equity Assistance,,,,2019-06-10,"3D Printing, CRM, Information Technology, Manufacturing, Software, Virtual Reality","San Diego, California, United States, North America",,2,
Post-IPO Equity - Evofem Biosciences,https://www.crunchbase.com/funding_round/evofem-biosciences-post-ipo-equity--ef5b4b4d,Evofem Biosciences,https://www.crunchbase.com/organization/evofem-biosciences,Post-IPO Equity,50000000,USD,50000000,2019-06-10,"Biopharma, Biotechnology, Health Care, Medical, Women's","San Diego, California, United States, North America",$1M to $10M,9,IPO
Debt Financing - SerImmune,https://www.crunchbase.com/funding_round/serimmune-debt-financing--24dc1767,SerImmune,https://www.crunchbase.com/organization/serimmune,Debt Financing,1400000,USD,1400000,2019-06-10,"Biotechnology, Commercial, Information Technology, Medical","Goleta, California, United States, North America",$1M to $10M,2,
Grant - Respira Labs,https://www.crunchbase.com/funding_round/respira-labs-grant--779aab1a,Respira Labs,https://www.crunchbase.com/organization/respira-labs,Grant,225000,USD,225000,2019-06-10,"Health Care, Machine Learning, Medical Device, Wearables","Mountain View, California, United States, North America",,6,Seed
Series C - Brex,https://www.crunchbase.com/funding_round/brex-series-c--6dfc8691,Brex,https://www.crunchbase.com/organization/brex,Series C,100000000,USD,100000000,2019-06-11,"Credit Cards, Finance, Financial Services, FinTech, Life Science","San Francisco, California, United States, North America",$10M to $50M,8,Late Stage Venture
Series B - RapidAPI,https://www.crunchbase.com/funding_round/rapidapi-series-b--c0b0e841,RapidAPI,https://www.crunchbase.com/organization/rapidapi,Series B,25000000,USD,25000000,2019-06-11,"Apps, Cloud Computing, Developer APIs, Information Technology, Marketplace, Real Time, Software","San Francisco, California, United States, North America",$1M to $10M,3,Early Stage Venture
Series A - Aquabyte,https://www.crunchbase.com/funding_round/aquabyte-series-a--3697b4c1,Aquabyte,https://www.crunchbase.com/organization/aquabyte,Series A,10000000,USD,10000000,2019-06-11,"Agriculture, Aquaculture, Information Services, Information Technology","San Francisco, California, United States, North America",$1M to $10M,2,Early Stage Venture
Series C - Neurotrack,https://www.crunchbase.com/funding_round/neurotrack-technologies-series-c--ba849b65,Neurotrack,https://www.crunchbase.com/organization/neurotrack-technologies,Series C,21000000,USD,21000000,2019-06-11,"Biotechnology, Health Care, Health Diagnostics, Mobile Devices","Redwood City, California, United States, North America",$1M to $10M,8,Late Stage Venture
Series B - Genome Medical,https://www.crunchbase.com/funding_round/genome-medical-series-b--eaa51961,Genome Medical,https://www.crunchbase.com/organization/genome-medical,Series B,23000000,USD,23000000,2019-06-11,"Genetics, Health Care, Life Science, Medical","Monterey, California, United States, North America",Less than $1M,4,Early Stage Venture
Venture Round - SpotOn,https://www.crunchbase.com/funding_round/spoton-series-unknown--d064961b,SpotOn,https://www.crunchbase.com/organization/spoton,Venture - Series Unknown,40000000,USD,40000000,2019-06-11,"Consumer Reviews, Digital Marketing, Information Technology, Loyalty Programs, Payments, Point of Sale, Software, Transaction Processing","San Francisco, California, United States, North America",$10M to $50M,4,Early Stage Venture
Series A - Modern Fertility,https://www.crunchbase.com/funding_round/modern-fertility-series-a--89265124,Modern Fertility,https://www.crunchbase.com/organization/modern-fertility,Series A,15000000,USD,15000000,2019-06-11,"Fitness, Health Care, Personal Health, Wellness, Women's","San Francisco, California, United States, North America",$1M to $10M,3,Early Stage Venture
Post-IPO Equity - Sientra,https://www.crunchbase.com/funding_round/sientra-post-ipo-equity--33d5d851,Sientra,https://www.crunchbase.com/organization/sientra,Post-IPO Equity,115000000,USD,115000000,2019-06-11,"Health Care, Medical Device, Pharmaceutical","Santa Barbara, California, United States, North America",$10M to $50M,4,IPO
Seed Round - Braintrust,https://www.crunchbase.com/funding_round/braintrust-bac9-seed--c13070df,Braintrust,https://www.crunchbase.com/organization/braintrust-bac9,Seed,,,,2019-06-12,"Blockchain, Freelance, Human Resources, Information Technology, Internet, Marketplace, Product Design, Software, Software Engineering","San Jose, California, United States, North America",$1M to $10M,2,Seed
Series A - Spring Labs,https://www.crunchbase.com/funding_round/spring-labs-series-a--7767d216,Spring Labs,https://www.crunchbase.com/organization/spring-labs,Series A,23000000,USD,23000000,2019-06-12,"Blockchain, Credit, Financial Services","Marina Del Rey, California, United States, North America",$1M to $10M,2,Early Stage Venture
Series E - SignalFx,https://www.crunchbase.com/funding_round/signalfuse-series-e--1b40776e,SignalFx,https://www.crunchbase.com/organization/signalfuse,Series E,75000000,USD,75000000,2019-06-12,"Apps, Information Technology, Software","San Francisco, California, United States, North America",$10M to $50M,5,M&A
Series B - TESTIM,https://www.crunchbase.com/funding_round/testim-series-b--740d7215,TESTIM,https://www.crunchbase.com/organization/testim,Series B,10000000,USD,10000000,2019-06-12,"Information Technology, Quality Assurance, SaaS, Software","San Francisco, California, United States, North America",$1M to $10M,3,Early Stage Venture
Series E - Symphony Communication Services,https://www.crunchbase.com/funding_round/symphony-3-series-e--5b0573b7,Symphony Communication Services,https://www.crunchbase.com/organization/symphony-3,Series E,165000000,USD,165000000,2019-06-12,"Information Services, Information Technology, Messaging, Software","Palo Alto, California, United States, North America",$50M to $100M,5,Late Stage Venture
Series A - Diality,https://www.crunchbase.com/funding_round/easydial-series-a--588456bf,Diality,https://www.crunchbase.com/organization/easydial,Series A,10000000,USD,10000000,2019-06-12,"Health Care, Health Diagnostics, Medical, Medical Device","Irvine, California, United States, North America",$10M to $50M,2,Early Stage Venture
Series B - Purigen Biosystems,https://www.crunchbase.com/funding_round/purigen-biosystems-series-b--6e8bdbf1,Purigen Biosystems,https://www.crunchbase.com/organization/purigen-biosystems,Series B,26400000,USD,26400000,2019-06-12,"Biotechnology, Health Care, Health Diagnostics","Pleasanton, California, United States, North America",$1M to $10M,5,Early Stage Venture
Seed Round - Novi Finance,https://www.crunchbase.com/funding_round/novi-finance-seed--301b4506,Novi Finance,https://www.crunchbase.com/organization/novi-finance,Seed,3045000,USD,3045000,2019-06-12,"Advice, Consulting, Finance, Financial Services, Insurance","San Francisco, California, United States, North America",,2,Seed
Series B - Sunbit,https://www.crunchbase.com/funding_round/sunbit-series-b--89ae2a13,Sunbit,https://www.crunchbase.com/organization/sunbit,Series B,26000000,USD,26000000,2019-06-12,"Finance, FinTech, Retail","Los Angeles, California, United States, North America",Less than $1M,4,Early Stage Venture
Series B - Carpe Data,https://www.crunchbase.com/funding_round/carpe-data-series-b--6706de98,Carpe Data,https://www.crunchbase.com/organization/carpe-data,Series B,10200000,USD,10200000,2019-06-12,"Artificial Intelligence, Information Technology, Insurance, InsurTech","Santa Barbara, California, United States, North America",Less than $1M,2,Early Stage Venture
Series B - BrightPlan,https://www.crunchbase.com/funding_round/brightplan-series-b--582dea18,BrightPlan,https://www.crunchbase.com/organization/brightplan,Series B,12000000,USD,12000000,2019-06-12,"Financial Services, Wealth Management","Los Gatos, California, United States, North America",Less than $1M,1,Early Stage Venture
Series B - BlackThorn Therapeutics,https://www.crunchbase.com/funding_round/blackthorn-therapeutics-series-b--e5f26854,BlackThorn Therapeutics,https://www.crunchbase.com/organization/blackthorn-therapeutics,Series B,76000000,USD,76000000,2019-06-13,"Artificial Intelligence, Biotechnology, Health Care, Therapeutics","San Francisco, California, United States, North America",$1M to $10M,3,Early Stage Venture
Series B - In Loco,https://www.crunchbase.com/funding_round/ubee-series-b--73c2551a,In Loco,https://www.crunchbase.com/organization/ubee,Series B,20000000,USD,20000000,2019-06-13,"Big Data, Cyber Security, Fraud Detection, Information Technology, Location Based Services","San Francisco, California, United States, North America",$1M to $10M,3,Early Stage Venture
Series D - Mercator MedSystems,https://www.crunchbase.com/funding_round/mercator-medsystems-series-d--fbe9747d,Mercator MedSystems,https://www.crunchbase.com/organization/mercator-medsystems,Series D,14333502,USD,14333502,2019-06-13,"Biotechnology, Health Care, Medical, Medical Device","San Leandro, California, United States, North America",$10M to $50M,4,Late Stage Venture
Funding Round - GYANT,https://www.crunchbase.com/funding_round/gyant-undisclosed--7fea129c,GYANT,https://www.crunchbase.com/organization/gyant,Funding Round,2400000,USD,2400000,2019-06-14,"Artificial Intelligence, Health Care, Personal Health","San Francisco, California, United States, North America",$1M to $10M,4,
Angel Round - Apero Health,https://www.crunchbase.com/funding_round/apéro-health-angel--f5e14ce1,Apero Health,https://www.crunchbase.com/organization/apéro-health,Angel,,,,2019-06-14,"Fitness, Health Care, Wellness","San Francisco, California, United States, North America",,2,Seed
Initial Coin Offering - Ampleforth,https://www.crunchbase.com/funding_round/fragments-a7cb-initial-coin-offering--97548138,Ampleforth,https://www.crunchbase.com/organization/fragments-a7cb,Initial Coin Offering,5000000,USD,5000000,2019-06-14,"Computer, Information Technology, Software","San Francisco, California, United States, North America",$1M to $10M,4,
Seed Round - Agreemint,https://www.crunchbase.com/funding_round/agreemint-seed--0bdfe658,Agreemint,https://www.crunchbase.com/organization/agreemint,Seed,,,,2019-06-15,"Artificial Intelligence, Information Technology, Insurance, Legal Tech","San Francisco, California, United States, North America",,3,Seed
Angel Round - Payclub,https://www.crunchbase.com/funding_round/grink-angel--bf8e4d79,Payclub,https://www.crunchbase.com/organization/grink,Angel,,,,2019-06-15,"Financial Services, FinTech, Mobile Payments, Software","Los Angeles, California, United States, North America",,1,Seed
Seed Round - January,https://www.crunchbase.com/funding_round/january-inc-seed--86560566,January,https://www.crunchbase.com/organization/january-inc,Seed,10671345,USD,10671345,2019-06-15,"Fitness, Health Care, Personal Health, Wellness","Menlo Park, California, United States, North America",$10M to $50M,1,Seed
Seed Round - Routable,https://www.crunchbase.com/funding_round/routable-seed--a8fa36cf,Routable,https://www.crunchbase.com/organization/routable,Seed,,,,2019-06-16,"Finance, Information Technology, Payments, Small and Medium Businesses","San Francisco, California, United States, North America",,3,Seed
Series E - Collective Health,https://www.crunchbase.com/funding_round/collectivehealth-series-e--3ec07798,Collective Health,https://www.crunchbase.com/organization/collectivehealth,Series E,210000000,USD,210000000,2019-06-17,"Cloud Computing, Health Care, Health Insurance","San Francisco, California, United States, North America",$50M to $100M,5,Late Stage Venture
Series A - Clockwise,https://www.crunchbase.com/funding_round/clockwise-series-a--52fb6ec9,Clockwise,https://www.crunchbase.com/organization/clockwise,Series A,11300000,USD,11300000,2019-06-17,"Enterprise Software, Information Technology, Internet, Productivity Tools, Software","San Francisco, California, United States, North America",$1M to $10M,2,Early Stage Venture
Seed Round - She's Well,https://www.crunchbase.com/funding_round/she-s-well-seed--7a04eef1,She's Well,https://www.crunchbase.com/organization/she-s-well,Seed,100000,USD,100000,2019-06-17,"Health Care, Information Technology, Personal Finance, Personal Health","San Francisco, California, United States, North America",,5,
Series B - RealtyMogul,https://www.crunchbase.com/funding_round/realty-mogul-series-b--7c1ab1d4,RealtyMogul,https://www.crunchbase.com/organization/realty-mogul,Series B,,,,2019-06-17,"Finance, FinTech, Marketplace, Real Estate, Real Estate Investment","Los Angeles, California, United States, North America",$10M to $50M,7,Early Stage Venture
"Venture Round - Elevate Services, Inc.",https://www.crunchbase.com/funding_round/elevate-services-inc-series-unknown--a515a719,"Elevate Services, Inc.",https://www.crunchbase.com/organization/elevate-services-inc,Venture - Series Unknown,25000000,USD,25000000,2019-06-17,"Consulting, Information Technology, Legal","Los Angeles, California, United States, North America",$10M to $50M,2,
Private Equity Round - Ovation Fertility,https://www.crunchbase.com/funding_round/ovagen-fertility-private-equity--f3c60df2,Ovation Fertility,https://www.crunchbase.com/organization/ovagen-fertility,Private Equity,,,,2019-06-17,"Clinical Trials, Health Care, Medical","Los Angeles, California, United States, North America",Less than $1M,2,Private Equity
Series B - 15Five,https://www.crunchbase.com/funding_round/15five-series-b--c6dede0c,15Five,https://www.crunchbase.com/organization/15five,Series B,30700000,USD,30700000,2019-06-18,"Enterprise Software, Human Resources, Information Technology, SaaS, Software","San Francisco, California, United States, North America",$1M to $10M,5,Early Stage Venture
Grant - ViQi,https://www.crunchbase.com/funding_round/viqi-grant--97473c31,ViQi,https://www.crunchbase.com/organization/viqi,Grant,1000000,USD,1000000,2019-06-18,"Biotechnology, Information Technology, Software","Goleta, California, United States, North America",Less than $1M,3,Seed
Series C - Tally Technologies,https://www.crunchbase.com/funding_round/tally-technologies-series-c--05b6e2da,Tally Technologies,https://www.crunchbase.com/organization/tally-technologies,Series C,50000000,USD,50000000,2019-06-18,"Credit Cards, Financial Services, FinTech, Mobile Apps","San Francisco, California, United States, North America",Less than $1M,5,Late Stage Venture
Series C - Ajax Health,https://www.crunchbase.com/funding_round/ajax-health-series-c--af86138b,Ajax Health,https://www.crunchbase.com/organization/ajax-health,Series C,15000000,USD,15000000,2019-06-18,"Clinical Trials, Health Care, Medical Device","Menlo Park, California, United States, North America",,4,Late Stage Venture
Seed Round - Youper,https://www.crunchbase.com/funding_round/youper-seed--bc052015,Youper,https://www.crunchbase.com/organization/youper,Seed,3000000,USD,3000000,2019-06-18,"Artificial Intelligence, Health Care, mHealth","San Francisco, California, United States, North America",Less than $1M,3,Seed
Series A - Text IQ,https://www.crunchbase.com/funding_round/text-iq-series-a--dddead74,Text IQ,https://www.crunchbase.com/organization/text-iq,Series A,12600000,USD,12600000,2019-06-18,"Artificial Intelligence, Compliance, Enterprise Software, Information Technology, Machine Learning, Software","San Francisco, California, United States, North America",Less than $1M,3,Early Stage Venture
Series A - Element Biosciences,https://www.crunchbase.com/funding_round/element-bioscience-series-a--3ae79e98,Element Biosciences,https://www.crunchbase.com/organization/element-bioscience,Series A,15000000,USD,15000000,2019-06-18,"Biotechnology, Information Technology","San Diego, California, United States, North America",,2,Early Stage Venture
Debt Financing - Dave,https://www.crunchbase.com/funding_round/dave-com-debt-financing--a75e9ece,Dave,https://www.crunchbase.com/organization/dave-com,Debt Financing,110000000,USD,110000000,2019-06-18,"FinTech, Internet","Los Angeles, California, United States, North America",$1M to $10M,6,Early Stage Venture
Series C - Tally Technologies,https://www.crunchbase.com/funding_round/tally-technologies-series-c--aecb1b88,Tally Technologies,https://www.crunchbase.com/organization/tally-technologies,Series C,,,,2019-06-18,"Credit Cards, Financial Services, FinTech, Mobile Apps","San Francisco, California, United States, North America",Less than $1M,5,Late Stage Venture
Private Equity Round - Stone Canyon Industries,https://www.crunchbase.com/funding_round/stone-canyon-industries-private-equity--320d00dc,Stone Canyon Industries,https://www.crunchbase.com/organization/stone-canyon-industries,Private Equity,1800000000,USD,1800000000,2019-06-18,Information Technology,"Santa Monica, California, United States, North America",$1B to $10B,1,Private Equity
Post-IPO Equity - Arcadia Biosciences,https://www.crunchbase.com/funding_round/arcadia-biosciences-post-ipo-equity--e8a22b7a,Arcadia Biosciences,https://www.crunchbase.com/organization/arcadia-biosciences,Post-IPO Equity,7500000,USD,7500000,2019-06-18,"Agriculture, Dietary Supplements, Health Care","Davis, California, United States, North America",Less than $1M,7,IPO
Series B - Vynca,https://www.crunchbase.com/funding_round/vynca-series-b--10d635f9,Vynca,https://www.crunchbase.com/organization/vynca,Series B,10300000,USD,10300000,2019-06-19,"Health Care, Information Technology, Medical","Palo Alto, California, United States, North America",,2,Early Stage Venture
Series B - Everactive,https://www.crunchbase.com/funding_round/everactive-series-b--bf37031c,Everactive,https://www.crunchbase.com/organization/everactive,Series B,30000000,USD,30000000,2019-06-19,"Cloud Data Services, Hardware, Information Technology, Internet of Things, Software, Wireless","Santa Clara, California, United States, North America",$1M to $10M,5,Early Stage Venture
Seed Round - Vottun,https://www.crunchbase.com/funding_round/vottun-seed--cc303fc4,Vottun,https://www.crunchbase.com/organization/vottun,Seed,500000,EUR,561792,2019-06-19,"Blockchain, Cryptocurrency, Ethereum, Information Technology, Supply Chain Management","Los Angeles, California, United States, North America",,1,Seed
Series B - Mattermost,https://www.crunchbase.com/funding_round/mattermost-series-b--bfcf9d32,Mattermost,https://www.crunchbase.com/organization/mattermost,Series B,50000000,USD,50000000,2019-06-19,"File Sharing, Information Services, Information Technology, Messaging, SaaS, Software","Palo Alto, California, United States, North America",$10M to $50M,3,Early Stage Venture
Seed Round - NeuraLace Medical,https://www.crunchbase.com/funding_round/neuralace-medical-seed--7b5267d3,NeuraLace Medical,https://www.crunchbase.com/organization/neuralace-medical,Seed,3000000,USD,3000000,2019-06-19,"Health Care, Hospital, Medical","San Diego, California, United States, North America",$1M to $10M,2,Seed
Series C - Vida Health,https://www.crunchbase.com/funding_round/vida-health-series-c--311e066f,Vida Health,https://www.crunchbase.com/organization/vida-health,Series C,30000000,USD,30000000,2019-06-19,"Health Care, Information Technology","San Francisco, California, United States, North America",$1M to $10M,3,Late Stage Venture
"Series A - Carnivore, Inc.",https://www.crunchbase.com/funding_round/carnivore-inc-series-a--e0f89f72,"Carnivore, Inc.",https://www.crunchbase.com/organization/carnivore-inc,Series A,6000000,USD,6000000,2019-06-19,"Gaming, Information Technology, Internet, iOS, Messaging, Software","San Francisco, California, United States, North America",,2,Early Stage Venture
Series A - Userful,https://www.crunchbase.com/funding_round/userful-series-a--da9ed0d5,Userful,https://www.crunchbase.com/organization/userful,Series A,,,,2019-06-19,"Collaboration, Content Delivery Network, Digital Signage, Enterprise Software, Information Technology, Software, Video, Virtualization","San Ramon, California, United States, North America",$10M to $50M,1,Early Stage Venture
Corporate Round - Douugh,https://www.crunchbase.com/funding_round/douugh-corporate-round--57013dcf,Douugh,https://www.crunchbase.com/organization/douugh,Corporate Round,,,,2019-06-19,"Banking, Financial Services, Mobile Apps, Wellness","San Francisco, California, United States, North America",$1M to $10M,3,M&A
Series D - Acutus Medical,https://www.crunchbase.com/funding_round/acutus-medical-series-d--6ab76513,Acutus Medical,https://www.crunchbase.com/organization/acutus-medical,Series D,100000000,USD,100000000,2019-06-20,"Biotechnology, Health Care, Health Diagnostics, Medical Device","Carlsbad, California, United States, North America",$10M to $50M,8,Late Stage Venture
Series B - States Title,https://www.crunchbase.com/funding_round/states-title-series-b--9abd7bdc,States Title,https://www.crunchbase.com/organization/states-title,Series B,25000000,USD,25000000,2019-06-20,"Artificial Intelligence, Financial Services, FinTech, Insurance, InsurTech, Machine Learning, Real Estate","San Francisco, California, United States, North America",$10M to $50M,4,Early Stage Venture
Series A - Navigator,https://www.crunchbase.com/funding_round/navigator-series-a--a4bb8d1f,Navigator,https://www.crunchbase.com/organization/navigator,Series A,12000000,USD,12000000,2019-06-20,"Artificial Intelligence, Education, Information Technology","San Francisco, California, United States, North America",,1,Early Stage Venture
Debt Financing - Acutus Medical,https://www.crunchbase.com/funding_round/acutus-medical-debt-financing--b350a216,Acutus Medical,https://www.crunchbase.com/organization/acutus-medical,Debt Financing,70000000,USD,70000000,2019-06-20,"Biotechnology, Health Care, Health Diagnostics, Medical Device","Carlsbad, California, United States, North America",$10M to $50M,8,Late Stage Venture
Series A - Revive Solutions,https://www.crunchbase.com/funding_round/revive-solutions-series-a--3aacfd1f,Revive Solutions,https://www.crunchbase.com/organization/revive-solutions,Series A,5454000,USD,5454000,2019-06-20,Health Care,"San Francisco, California, United States, North America",,4,Early Stage Venture
Seed Round - Gali Health,https://www.crunchbase.com/funding_round/gali-health-seed--40081419,Gali Health,https://www.crunchbase.com/organization/gali-health,Seed,,,,2019-06-21,"Artificial Intelligence, Health Care","San Francisco, California, United States, North America",Less than $1M,3,Seed
Debt Financing - type:A Brands,https://www.crunchbase.com/funding_round/type-a-brands-debt-financing--fc21c3a2,type:A Brands,https://www.crunchbase.com/organization/type-a-brands,Debt Financing,1850000,USD,1850000,2019-06-21,"Beauty, Consumer Goods, Health Care, Lifestyle, Wellness","Santa Monica, California, United States, North America",,2,
Seed Round - Termius,https://www.crunchbase.com/funding_round/termius-seed--15e6ec7d,Termius,https://www.crunchbase.com/organization/termius,Seed,2735000,USD,2735000,2019-06-21,"Information Technology, Mobile","Walnut, California, United States, North America",,1,Seed
Series D - Corinth MedTech,https://www.crunchbase.com/funding_round/corinth-medtech-series-d--8000b328,Corinth MedTech,https://www.crunchbase.com/organization/corinth-medtech,Series D,12000000,USD,12000000,2019-06-21,"Biotechnology, Health Care","Cupertino, California, United States, North America",,1,Late Stage Venture
Series E - Blend,https://www.crunchbase.com/funding_round/blend-labs-series-e--90a881bd,Blend,https://www.crunchbase.com/organization/blend-labs,Series E,130000000,USD,130000000,2019-06-24,"Consumer Lending, Enterprise Software, Financial Services, FinTech, Lending, SaaS, Software","San Francisco, California, United States, North America",$10M to $50M,8,
