Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Industries,Organization Location,Organization Revenue Range,Number of Funding Rounds,Funding Status
Post-IPO Debt - TPG RE Finance Trust,https://www.crunchbase.com/funding_round/tpg-re-finance-trust-post-ipo-debt--d28455fc,TPG RE Finance Trust,https://www.crunchbase.com/organization/tpg-re-finance-trust,Post-IPO Debt,932400000,USD,932400000,2018-02-14,"Commercial, Finance, Real Estate","San Francisco, California, United States, North America",$10M to $50M,1,IPO
Series A - Cequence Security,https://www.crunchbase.com/funding_round/cequence-security-series-a--e68e6718,Cequence Security,https://www.crunchbase.com/organization/cequence-security,Series A,8000000,USD,8000000,2018-02-14,"Cyber Security, Fraud Detection, Information Technology, Internet, Network Security, Security, Software","Sunnyvale, California, United States, North America",$1M to $10M,4,Early Stage Venture
Post-IPO Equity - Avinger,https://www.crunchbase.com/funding_round/avinger-post-ipo-equity--794f648c,Avinger,https://www.crunchbase.com/organization/avinger,Post-IPO Equity,18000000,USD,18000000,2018-02-14,"Health Care, Manufacturing, Medical, Medical Device","Redwood City, California, United States, North America",$1M to $10M,11,IPO
Post-IPO Equity - Tandem Diabetes Care,https://www.crunchbase.com/funding_round/tandem-diabetes-care-post-ipo-equity--9d299ecd,Tandem Diabetes Care,https://www.crunchbase.com/organization/tandem-diabetes-care,Post-IPO Equity,69000000,USD,69000000,2018-02-14,"Apps, Biotechnology, Diabetes, Health Care, Medical Device","San Diego, California, United States, North America",$50M to $100M,8,IPO
Seed Round - Wizely Finance,https://www.crunchbase.com/funding_round/wizely-finance-seed--266977a3,Wizely Finance,https://www.crunchbase.com/organization/wizely-finance,Seed,,,,2018-02-15,"Banking, Credit Cards, Finance, Financial Services, Internet, Lending, Marketing, Marketing Automation","Los Angeles, California, United States, North America",Less than $1M,2,Seed
Seed Round - CoinTracker,https://www.crunchbase.com/funding_round/cointracker-seed--f191ceb6,CoinTracker,https://www.crunchbase.com/organization/cointracker,Seed,120000,USD,120000,2018-02-15,"Accounting, Apps, Bitcoin, Blockchain, Cryptocurrency, Ethereum, Financial Services, FinTech","San Francisco, California, United States, North America",$1M to $10M,2,Seed
Venture Round - RevMAb Biosciences,https://www.crunchbase.com/funding_round/revmab-biosciences-series-unknown--010603d4,RevMAb Biosciences,https://www.crunchbase.com/organization/revmab-biosciences,Venture - Series Unknown,2340000,USD,2340000,2018-02-15,"Biotechnology, Customer Service, Health Care, Medical Device","South San Francisco, California, United States, North America",Less than $1M,2,
Seed Round - Olivia,https://www.crunchbase.com/funding_round/olivia-ai-inc-seed--a77eb185,Olivia,https://www.crunchbase.com/organization/olivia-ai-inc,Seed,2435000,USD,2435000,2018-02-16,"Artificial Intelligence, FinTech, Mobile Apps","Palo Alto, California, United States, North America",$1M to $10M,3,Seed
Secondary Market - Gusto,https://www.crunchbase.com/funding_round/gusto-secondary-market--cbe64b1c,Gusto,https://www.crunchbase.com/organization/gusto,Secondary Market,,,,2018-02-16,"Employee Benefits, Enterprise Software, Financial Services, FinTech, Human Resources, Personal Finance, SaaS","San Francisco, California, United States, North America",$100M to $500M,9,Late Stage Venture
Venture Round - Loyakk,https://www.crunchbase.com/funding_round/loyakk-series-unknown--7ac8ff23,Loyakk,https://www.crunchbase.com/organization/loyakk,Venture - Series Unknown,,,,2018-02-16,"Analytics, Collaboration, Enterprise Applications, Information Technology, Internet, Retail","Palo Alto, California, United States, North America",Less than $1M,1,
Pre Seed Round - Interchange,https://www.crunchbase.com/funding_round/the-picks-shovels-co-pre-seed--e4e95a4a,Interchange,https://www.crunchbase.com/organization/the-picks-shovels-co,Pre-Seed,,,,2018-02-18,"Cryptocurrency, Financial Services","San Francisco, California, United States, North America",,3,M&A
Series A - The Pill Club,https://www.crunchbase.com/funding_round/the-pill-club-series-a--c2129072,The Pill Club,https://www.crunchbase.com/organization/the-pill-club,Series A,8279570,USD,8279570,2018-02-18,"Delivery, Health Care, Hospital","Redwood City, California, United States, North America",$1M to $10M,4,Early Stage Venture
Seed Round - Tari Labs,https://www.crunchbase.com/funding_round/tari-labs-seed--d22208ed,Tari Labs,https://www.crunchbase.com/organization/tari-labs,Seed,,,,2018-02-20,"Information Technology, Software","Oakland, California, United States, North America",Less than $1M,2,Seed
Venture Round - Health Hero,https://www.crunchbase.com/funding_round/health-hero-series-unknown--1b7f4b36,Health Hero,https://www.crunchbase.com/organization/health-hero,Venture - Series Unknown,,,,2018-02-20,"Fitness, Health Care, Health Insurance, Hospital, Insurance, Personal Health, Wellness","San Francisco, California, United States, North America",Less than $1M,5,Seed
Venture Round - EMME,https://www.crunchbase.com/funding_round/emme-series-unknown--8da370cb,EMME,https://www.crunchbase.com/organization/emme,Venture - Series Unknown,,,,2018-02-20,"Consumer, Health Care, Medical, Medical Device, Personal Health, Wellness, Women's","San Francisco, California, United States, North America",,3,Seed
Series A - Xertica,https://www.crunchbase.com/funding_round/xertica-series-a--682e5495,Xertica,https://www.crunchbase.com/organization/xertica,Series A,6500000,USD,6500000,2018-02-20,"Digital Media, Information Technology, Software","San Francisco, California, United States, North America",$10M to $50M,1,Early Stage Venture
Series E - Dynamic Signal,https://www.crunchbase.com/funding_round/dynamic-signal-series-e--5bcd8440,Dynamic Signal,https://www.crunchbase.com/organization/dynamic-signal,Series E,36500000,USD,36500000,2018-02-20,"Content, Human Resources, Information Technology, Mobile Apps, SaaS, Social Media Marketing","San Bruno, California, United States, North America",$50M to $100M,6,Late Stage Venture
Seed Round - Clara Health,https://www.crunchbase.com/funding_round/clarahealth-seed--b0b421b0,Clara Health,https://www.crunchbase.com/organization/clarahealth,Seed,2200000,USD,2200000,2018-02-20,"Clinical Trials, Health Care, Pharmaceutical, SaaS, Software","San Francisco, California, United States, North America",Less than $1M,3,Seed
Debt Financing - Vantage Data Centers,https://www.crunchbase.com/funding_round/vantage-data-centers-debt-financing--82741fc6,Vantage Data Centers,https://www.crunchbase.com/organization/vantage-data-centers,Debt Financing,1125000000,USD,1125000000,2018-02-20,"Data Center Automation, Database, Information Services, Information Technology","Santa Clara, California, United States, North America",$10M to $50M,9,M&A
Debt Financing - Cardiva Medical,https://www.crunchbase.com/funding_round/cardiva-medical-debt-financing--05351f48,Cardiva Medical,https://www.crunchbase.com/organization/cardiva-medical,Debt Financing,11000000,USD,11000000,2018-02-20,"Health Care, Manufacturing, Medical Device","Sunnyvale, California, United States, North America",$10M to $50M,12,
Seed Round - Templarbit,https://www.crunchbase.com/funding_round/templarbit-seed--a2e48615,Templarbit,https://www.crunchbase.com/organization/templarbit,Seed,3000000,USD,3000000,2018-02-21,"Apps, Cyber Security, Information Technology","San Francisco, California, United States, North America",Less than $1M,1,Seed
Series C - ORIC Pharmaceuticals,https://www.crunchbase.com/funding_round/oric-pharmaceuticals-series-c--d7530d12,ORIC Pharmaceuticals,https://www.crunchbase.com/organization/oric-pharmaceuticals,Series C,50000000,USD,50000000,2018-02-21,"Health Care, Pharmaceutical, Therapeutics","South San Francisco, California, United States, North America",$10M to $50M,4,Late Stage Venture
Venture Round - Lindora,https://www.crunchbase.com/funding_round/lindora-series-unknown--2b95faca,Lindora,https://www.crunchbase.com/organization/lindora,Venture - Series Unknown,,,,2018-02-21,"Fitness, Health Care, Wellness","Costa Mesa, California, United States, North America",$10M to $50M,1,
Venture Round - Vision Esports,https://www.crunchbase.com/funding_round/vision-esports-lp-series-unknown--3e53e5cb,Vision Esports,https://www.crunchbase.com/organization/vision-esports-lp,Venture - Series Unknown,38000000,USD,38000000,2018-02-22,"Angel Investment, Finance, Financial Services","Beverly Hills, California, United States, North America",$1M to $10M,1,
Seed Round - RecovHub,https://www.crunchbase.com/funding_round/recovhub-inc-seed--9704a825,RecovHub,https://www.crunchbase.com/organization/recovhub-inc,Seed,150000,USD,150000,2018-02-22,"Business Development, Business Information Systems, Health Care, Information Technology, Lead Generation, Marketing, Rehabilitation, SaaS, Software","Los Angeles, California, United States, North America",,4,Seed
Seed Round - Agent IQ,https://www.crunchbase.com/funding_round/agent-iq-seed--50e68131,Agent IQ,https://www.crunchbase.com/organization/agent-iq,Seed,6300000,USD,6300000,2018-02-22,"Artificial Intelligence, Customer Service, Enterprise Software, Information Services, Information Technology, Machine Learning","San Francisco, California, United States, North America",$1M to $10M,3,Seed
Grant - Fate Therapeutics,https://www.crunchbase.com/funding_round/fate-therapeutics-grant--0c4feaa4,Fate Therapeutics,https://www.crunchbase.com/organization/fate-therapeutics,Grant,4000000,USD,4000000,2018-02-23,"Biotechnology, Health Care, Therapeutics","La Jolla, California, United States, North America",$1M to $10M,11,IPO
Pre Seed Round - Resilio,https://www.crunchbase.com/funding_round/resiliohq-pre-seed--c7190746,Resilio,https://www.crunchbase.com/organization/resiliohq,Pre-Seed,,,,2018-02-23,"Computer, Education, Health Care, Software, Wellness","San Francisco, California, United States, North America",,7,Seed
Pre Seed Round - Crowdz,https://www.crunchbase.com/funding_round/crowdz-pre-seed--5ae18cf1,Crowdz,https://www.crunchbase.com/organization/crowdz,Pre-Seed,,,,2018-02-26,"B2B, Blockchain, FinTech, Predictive Analytics, Supply Chain Management","Campbell, California, United States, North America",Less than $1M,8,Early Stage Venture
Seed Round - Spring Discovery,https://www.crunchbase.com/funding_round/spring-discovery-seed--04219fe1,Spring Discovery,https://www.crunchbase.com/organization/spring-discovery,Seed,4250000,USD,4250000,2018-02-26,"Artificial Intelligence, Biotechnology, Health Care, Life Science, Pharmaceutical, Software","Palo Alto, California, United States, North America",$1M to $10M,2,Early Stage Venture
Seed Round - LucidAct Health,https://www.crunchbase.com/funding_round/lucidact-health-seed--785b4303,LucidAct Health,https://www.crunchbase.com/organization/lucidact-health,Seed,,,,2018-02-26,"Artificial Intelligence, Big Data, Health Care, Information Technology","San Francisco, California, United States, North America",Less than $1M,3,
Seed Round - ZEDEDA,https://www.crunchbase.com/funding_round/zededa-seed--19c291b1,ZEDEDA,https://www.crunchbase.com/organization/zededa,Seed,3060000,USD,3060000,2018-02-26,"Cloud Computing, Cloud Data Services, Information Technology, Open Source, Software","Santa Clara, California, United States, North America",$1M to $10M,2,Early Stage Venture
Seed Round - Swarm Vision,https://www.crunchbase.com/funding_round/swarm-vision-seed--fd4fe9f0,Swarm Vision,https://www.crunchbase.com/organization/swarm-vision,Seed,,,,2018-02-26,"Enterprise Software, Information Technology, Software","Los Altos, California, United States, North America",Less than $1M,1,Seed
Seed Round - Firefly,https://www.crunchbase.com/funding_round/firefly-3919-seed--95cf4d95,Firefly,https://www.crunchbase.com/organization/firefly-3919,Seed,,,,2018-02-27,"Advertising Platforms, Information Technology, Smart Cities","San Francisco, California, United States, North America",$10M to $50M,4,Early Stage Venture
Venture Round - Dedo,https://www.crunchbase.com/funding_round/dedo-series-unknown--2940ad3a,Dedo,https://www.crunchbase.com/organization/dedo,Venture - Series Unknown,25000,USD,25000,2018-02-27,"Clinical Trials, Health Care, mHealth","San Francisco, California, United States, North America",,7,M&A
Corporate Round - FleetUp,https://www.crunchbase.com/funding_round/fleetup-corporate-round--a43ee746,FleetUp,https://www.crunchbase.com/organization/fleetup,Corporate Round,20000000,USD,20000000,2018-02-27,"Fleet Management, Information Services, Information Technology, SaaS, Software","San Jose, California, United States, North America",$10M to $50M,2,
Series D - Totango,https://www.crunchbase.com/funding_round/totango-series-d--18eb4801,Totango,https://www.crunchbase.com/organization/totango,Series D,9000000,USD,9000000,2018-02-27,"Analytics, Customer Service, Information Technology, Internet, Internet of Things, SaaS, Subscription Service","San Mateo, California, United States, North America",$50M to $100M,5,Late Stage Venture
Venture Round - Silvergate Capital,https://www.crunchbase.com/funding_round/silvergate-capital-corporation-series-unknown--a3d14ca1,Silvergate Capital,https://www.crunchbase.com/organization/silvergate-capital-corporation,Venture - Series Unknown,114000000,USD,114000000,2018-02-27,"Banking, Finance, Financial Services","La Jolla, California, United States, North America",$10M to $50M,1,IPO
