Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Industries,Organization Location,Organization Revenue Range,Number of Funding Rounds,Funding Status
Angel Round - MassGenie,https://www.crunchbase.com/funding_round/massgenie-angel--99a8ff7d,MassGenie,https://www.crunchbase.com/organization/massgenie,Angel,1200000,USD,1200000,2018-03-27,"Artificial Intelligence, Communities, Crowdsourcing, E-Commerce, Group Buying, Machine Learning, Marketplace, SaaS, Social Shopping","Irvine, California, United States, North America",$1M to $10M,4,
Grant - Wheel the World,https://www.crunchbase.com/funding_round/wheel-the-world-grant--a48a728f,Wheel the World,https://www.crunchbase.com/organization/wheel-the-world,Grant,80000,USD,80000,2019-04-07,"Adventure Travel, E-Commerce, Tourism, Travel","Berkeley, California, United States, North America",,7,Seed
Venture Round - Merchbar,https://www.crunchbase.com/funding_round/merchbar-series-unknown--7e78e10b,Merchbar,https://www.crunchbase.com/organization/merchbar,Venture - Series Unknown,3000000,USD,3000000,2018-11-19,"E-Commerce, Gift Card, Music","San Francisco, California, United States, North America",Less than $1M,3,
Series A - 11 Honore,https://www.crunchbase.com/funding_round/11-honore-series-a--92571fdf,11 Honore,https://www.crunchbase.com/organization/11-honore,Series A,8000000,USD,8000000,2018-03-19,"E-Commerce, Fashion, Internet, Product Design, Retail, Shopping","Los Angeles, California, United States, North America",,2,
Series E - Affirm,https://www.crunchbase.com/funding_round/affirm-series-e--ce60ebc2,Affirm,https://www.crunchbase.com/organization/affirm,Series E,200000000,USD,200000000,2017-12-11,"Consumer Lending, E-Commerce, Fashion, Financial Services, FinTech, Payments, Personal Finance, Retail","San Francisco, California, United States, North America",$100M to $500M,7,Late Stage Venture
Series C - Deliv,https://www.crunchbase.com/funding_round/deliv-series-c--be69446b,Deliv,https://www.crunchbase.com/organization/deliv,Series C,40000000,USD,40000000,2018-10-30,"Crowdsourcing, E-Commerce, Internet, Same Day Delivery","Menlo Park, California, United States, North America",$1M to $10M,5,Late Stage Venture
Venture Round - Colorescience,https://www.crunchbase.com/funding_round/colorescience-series-unknown--69f21970,Colorescience,https://www.crunchbase.com/organization/colorescience,Venture - Series Unknown,4000000,USD,4000000,2018-05-22,"Beauty, Cosmetics, E-Commerce, Fashion, Lifestyle","Carlsbad, California, United States, North America",$10M to $50M,5,M&A
Seed Round - Modal,https://www.crunchbase.com/funding_round/drive-motors-seed--2e5acd50,Modal,https://www.crunchbase.com/organization/drive-motors,Seed,5200000,USD,5200000,2017-08-02,"Automotive, E-Commerce, Mobile, SaaS","San Francisco, California, United States, North America",Less than $1M,6,
Venture Round - Stitch Fix,https://www.crunchbase.com/funding_round/stitch-fix-series-unknown--7b11d08e,Stitch Fix,https://www.crunchbase.com/organization/stitch-fix,Venture - Series Unknown,36850773,USD,36850773,2017-11-09,"E-Commerce, Fashion, Retail","San Francisco, California, United States, North America",$100M to $500M,5,IPO
Venture Round - PowerScout,https://www.crunchbase.com/funding_round/powerscout-series-unknown--b7c426ef,PowerScout,https://www.crunchbase.com/organization/powerscout,Venture - Series Unknown,12837000,USD,12837000,2018-12-03,"Artificial Intelligence, Big Data, Consumer Software, E-Commerce, Home Improvement, Internet of Things, Machine Learning, Smart Building","Oakland, California, United States, North America",Less than $1M,6,
Seed Round - Amenify,https://www.crunchbase.com/funding_round/amenify-seed--7fffba68,Amenify,https://www.crunchbase.com/organization/amenify,Seed,,,,2018-05-01,"E-Commerce, Marketplace","San Francisco, California, United States, North America",Less than $1M,3,Seed
Private Equity Round - Tatcha,https://www.crunchbase.com/funding_round/tatcha-private-equity--c990788c,Tatcha,https://www.crunchbase.com/organization/tatcha,Private Equity,15000000,USD,15000000,2017-10-16,"Beauty, E-Commerce, Retail","San Francisco, California, United States, North America",$10M to $50M,2,M&A
Convertible Note - HypeHash,https://www.crunchbase.com/funding_round/hypehash-convertible-note--f624e659,HypeHash,https://www.crunchbase.com/organization/hypehash,Convertible Note,50000,USD,50000,2017-08-15,"E-Commerce, Internet, Marketplace, Retail, Shopping","San Francisco, California, United States, North America",,1,
Venture Round - Twenty20,https://www.crunchbase.com/funding_round/twenty20-2-series-unknown--85c9c8dc,Twenty20,https://www.crunchbase.com/organization/twenty20-2,Venture - Series Unknown,22307027,USD,22307027,2018-06-18,"E-Commerce, Internet, Marketing Automation, Mobile, Photo Sharing, Photography","Marina Del Rey, California, United States, North America",$1M to $10M,5,
Debt Financing - Solid Commerce,https://www.crunchbase.com/funding_round/solid-commerce-debt-financing--d331e6e8,Solid Commerce,https://www.crunchbase.com/organization/solid-commerce,Debt Financing,,,,2018-03-27,"E-Commerce, Enterprise Software, Lifestyle, Software","Marina Del Rey, California, United States, North America",$1M to $10M,4,
Private Equity Round - TrustToken,https://www.crunchbase.com/funding_round/trusttoken-private-equity--eb150a6b,TrustToken,https://www.crunchbase.com/organization/trusttoken,Private Equity,,,,2018-06-22,"Bitcoin, Blockchain, Cryptocurrency, E-Commerce, Ethereum, Finance","San Francisco, California, United States, North America",$1M to $10M,4,Private Equity
Pre Seed Round - VENIM,https://www.crunchbase.com/funding_round/venim-pre-seed--5661f580,VENIM,https://www.crunchbase.com/organization/venim,Pre-Seed,70000,USD,70000,2018-12-01,"3D Technology, E-Commerce, Fashion, Lifestyle, Shopping","San Francisco, California, United States, North America",,1,Seed
Pre Seed Round - Let’s Do This,https://www.crunchbase.com/funding_round/let-s-do-this-pre-seed--1a0eedae,Let’s Do This,https://www.crunchbase.com/organization/let-s-do-this,Pre-Seed,120000,USD,120000,2018-03-21,"E-Commerce, Events, Marketplace, Sports","San Francisco, California, United States, North America",$1M to $10M,5,Early Stage Venture
Funding Round - JUUL,https://www.crunchbase.com/funding_round/juul-undisclosed--7f2dec25,JUUL,https://www.crunchbase.com/organization/juul,Funding Round,35300000,USD,35300000,2018-07-30,"B2C, Consumer Electronics, Consumer Goods, E-Commerce, Leisure, Lifestyle","San Francisco, California, United States, North America",$1B to $10B,9,
Series A - Returnly,https://www.crunchbase.com/funding_round/return-series-a--3d0acdf1,Returnly,https://www.crunchbase.com/organization/return,Series A,8000000,USD,8000000,2019-01-30,"E-Commerce, Finance, FinTech, Payments, SaaS","San Francisco, California, United States, North America",$1M to $10M,3,Early Stage Venture
Series A - Allume,https://www.crunchbase.com/funding_round/allume-series-a--b9baa21e,Allume,https://www.crunchbase.com/organization/allume,Series A,7000000,USD,7000000,2018-06-01,"E-Commerce, Fashion, Retail, Shopping","Menlo Park, California, United States, North America",Less than $1M,3,Early Stage Venture
Debt Financing - Sun Basket,https://www.crunchbase.com/funding_round/sun-basket-debt-financing--ee8f0d24,Sun Basket,https://www.crunchbase.com/organization/sun-basket,Debt Financing,15000000,USD,15000000,2018-01-25,"Cooking, Delivery, E-Commerce, Organic Food","San Francisco, California, United States, North America",$100M to $500M,8,Late Stage Venture
Seed Round - Elmy,https://www.crunchbase.com/funding_round/elmy-seed--aa7a328c,Elmy,https://www.crunchbase.com/organization/elmy,Seed,,,,2018-01-22,"Communities, E-Commerce, Location Based Services, Sharing Economy","Palo Alto, California, United States, North America",,3,Seed
Debt Financing - Sellbrite,https://www.crunchbase.com/funding_round/sellbrite-debt-financing--9afeef6c,Sellbrite,https://www.crunchbase.com/organization/sellbrite,Debt Financing,403819,USD,403819,2017-12-08,"E-Commerce, SaaS, Software","Pasadena, California, United States, North America",$1M to $10M,6,M&A
Series E - The Honest Company,https://www.crunchbase.com/funding_round/the-honest-company-series-e--bb6bdb44,The Honest Company,https://www.crunchbase.com/organization/the-honest-company,Series E,75000000,USD,75000000,2017-10-12,"Consumer Goods, Dietary Supplements, E-Commerce, Lifestyle","Santa Monica, California, United States, North America",$100M to $500M,7,Private Equity
Series B - Eaze,https://www.crunchbase.com/funding_round/eaze-2-series-b--c063fb99,Eaze,https://www.crunchbase.com/organization/eaze-2,Series B,,,,2017-08-01,"Cannabis, Consumer, E-Commerce, Health Care, Marketplace","San Francisco, California, United States, North America",$10M to $50M,9,Late Stage Venture
Grant - Wheel the World,https://www.crunchbase.com/funding_round/wheel-the-world-grant--1d64559d,Wheel the World,https://www.crunchbase.com/organization/wheel-the-world,Grant,50000,USD,50000,2018-10-10,"Adventure Travel, E-Commerce, Tourism, Travel","Berkeley, California, United States, North America",,7,Seed
Series B - NuORDER,https://www.crunchbase.com/funding_round/nuorder-series-b--c906b1c8,NuORDER,https://www.crunchbase.com/organization/nuorder,Series B,8000000,USD,8000000,2017-08-15,"B2B, E-Commerce, Fashion, Internet, SaaS, Wholesale","West Hollywood, California, United States, North America",$1M to $10M,5,Late Stage Venture
Venture Round - JUUL,https://www.crunchbase.com/funding_round/juul-series-unknown--2dd7bc29,JUUL,https://www.crunchbase.com/organization/juul,Venture - Series Unknown,25500000,USD,25500000,2018-10-22,"B2C, Consumer Electronics, Consumer Goods, E-Commerce, Leisure, Lifestyle","San Francisco, California, United States, North America",$1B to $10B,9,
Private Equity Round - FastSpring,https://www.crunchbase.com/funding_round/fastspring-private-equity--756d580d,FastSpring,https://www.crunchbase.com/organization/fastspring,Private Equity,,,,2018-02-14,"E-Commerce, E-Commerce Platforms, EBooks, Internet, Payments, SaaS, Software, Subscription Service","Santa Barbara, California, United States, North America",,2,M&A
Venture Round - PropelPLM,https://www.crunchbase.com/funding_round/propelplm-inc-series-unknown--65660a87,PropelPLM,https://www.crunchbase.com/organization/propelplm-inc,Venture - Series Unknown,5999997,USD,5999997,2018-02-07,"Cloud Infrastructure, E-Commerce, Enterprise Software, SaaS, Software","Santa Clara, California, United States, North America",Less than $1M,3,Early Stage Venture
Series C - Shift,https://www.crunchbase.com/funding_round/shiftcars-series-c--0f6703f8,Shift,https://www.crunchbase.com/organization/shiftcars,Series C,38000000,USD,38000000,2017-07-19,"Automotive, E-Commerce, Internet, Logistics, Marketplace, Retail Technology","San Francisco, California, United States, North America",$100M to $500M,8,Late Stage Venture
Series D - Wine.com,https://www.crunchbase.com/funding_round/wine-com-series-d--60bc3619,Wine.com,https://www.crunchbase.com/organization/wine-com,Series D,16000000,USD,16000000,2017-08-17,"Consumer, E-Commerce, Internet, Retail, Wine And Spirits","San Francisco, California, United States, North America",$100M to $500M,6,Late Stage Venture
Seed Round - Inside Warehouse,https://www.crunchbase.com/funding_round/inside-warehouse-seed--967c0990,Inside Warehouse,https://www.crunchbase.com/organization/inside-warehouse,Seed,,,,2018-08-09,"B2B, Content, E-Commerce, Enterprise Software, Information Technology, Publishing, Retail","San Francisco, California, United States, North America",$1M to $10M,2,Seed
Seed Round - Eatgeek,https://www.crunchbase.com/funding_round/eatgeek-seed--2c31e99d,Eatgeek,https://www.crunchbase.com/organization/eatgeek,Seed,150000,USD,150000,2019-03-18,"Apps, E-Commerce, Internet","San Francisco, California, United States, North America",,4,Seed
Seed Round - Kuona,https://www.crunchbase.com/funding_round/kuona-seed--da16a335,Kuona,https://www.crunchbase.com/organization/kuona,Seed,,,,2018-08-20,"Analytics, Artificial Intelligence, Consumer Goods, E-Commerce, Machine Learning, Mobile","Los Angeles, California, United States, North America",,5,Seed
Grant - Roots Studio,https://www.crunchbase.com/funding_round/roots-studio-grant--353199c7,Roots Studio,https://www.crunchbase.com/organization/roots-studio,Grant,,,,2017-09-01,"Art, Digital Media, E-Commerce, Retail","San Francisco, California, United States, North America",,3,Seed
Series B - Reflektion,https://www.crunchbase.com/funding_round/reflektion-series-b--5c7bbdde,Reflektion,https://www.crunchbase.com/organization/reflektion,Series B,13500000,USD,13500000,2017-10-25,"Artificial Intelligence, Big Data, E-Commerce, Machine Learning, Personalization, Predictive Analytics, Retail Technology","San Mateo, California, United States, North America",$1M to $10M,5,Early Stage Venture
Series A - Full Harvest,https://www.crunchbase.com/funding_round/fullharvest-series-a--617847d7,Full Harvest,https://www.crunchbase.com/organization/fullharvest,Series A,8500000,USD,8500000,2018-08-15,"Agriculture, B2B, E-Commerce, Farming, Food and Beverage, Retail, Sustainability","San Francisco, California, United States, North America",Less than $1M,3,Early Stage Venture
Seed Round - World's Best,https://www.crunchbase.com/funding_round/world-s-best-seed--1e9f6435,World's Best,https://www.crunchbase.com/organization/world-s-best,Seed,,,,2017-12-15,"E-Commerce, Jewelry, Lifestyle, Retail, Shopping","Palo Alto, California, United States, North America",Less than $1M,3,Seed
Series C - GrubMarket,https://www.crunchbase.com/funding_round/grubmarket-inc-series-c--7605eec9,GrubMarket,https://www.crunchbase.com/organization/grubmarket-inc,Series C,28000000,USD,28000000,2019-04-04,"E-Commerce, Grocery, Internet, Marketing, Retail Technology","San Francisco, California, United States, North America",$1M to $10M,6,Late Stage Venture
Seed Round - Acuity.AI,https://www.crunchbase.com/funding_round/acuity-ai-seed--0990cbb8,Acuity.AI,https://www.crunchbase.com/organization/acuity-ai,Seed,,,,2018-01-20,"Artificial Intelligence, Digital Marketing, E-Commerce, Marketing, SaaS, Software, Video","Palo Alto, California, United States, North America",,2,Seed
Series B - Songtradr,https://www.crunchbase.com/funding_round/songtradr-series-b--beb20710,Songtradr,https://www.crunchbase.com/organization/songtradr,Series B,12000000,USD,12000000,2019-03-21,"Digital Media, E-Commerce, Marketplace, Music, Music Streaming","Santa Monica, California, United States, North America",$1M to $10M,7,Early Stage Venture
Convertible Note - St. Frank,https://www.crunchbase.com/funding_round/st-frank-convertible-note--ad114ec4,St. Frank,https://www.crunchbase.com/organization/st-frank,Convertible Note,1750000,USD,1750000,2017-07-01,"E-Commerce, Retail, Shopping","San Francisco, California, United States, North America",$1M to $10M,5,Seed
Series B - Shippo,https://www.crunchbase.com/funding_round/shippo-series-b--aa0e9ba4,Shippo,https://www.crunchbase.com/organization/shippo,Series B,20000000,USD,20000000,2017-10-31,"B2B, Developer APIs, E-Commerce, Logistics, Shipping, Supply Chain Management","San Francisco, California, United States, North America",$10M to $50M,8,Late Stage Venture
Convertible Note - CONVRG,https://www.crunchbase.com/funding_round/convrg-convertible-note--755666f5,CONVRG,https://www.crunchbase.com/organization/convrg,Convertible Note,,,,2018-01-16,"Artificial Intelligence, Computer, E-Commerce, Messaging, Retail, SaaS, Software","Los Angeles, California, United States, North America",,2,M&A
Series D - Shift,https://www.crunchbase.com/funding_round/shiftcars-series-d--56eb72f5,Shift,https://www.crunchbase.com/organization/shiftcars,Series D,71000000,USD,71000000,2018-09-13,"Automotive, E-Commerce, Internet, Logistics, Marketplace, Retail Technology","San Francisco, California, United States, North America",$100M to $500M,8,Late Stage Venture
Seed Round - glo,https://www.crunchbase.com/funding_round/youglo-seed--a12c46a3,glo,https://www.crunchbase.com/organization/youglo,Seed,,,,2017-09-01,"E-Commerce, Lifestyle","San Francisco, California, United States, North America",,1,Seed
Seed Round - VIDA,https://www.crunchbase.com/funding_round/vida-co-seed--84fd7c3f,VIDA,https://www.crunchbase.com/organization/vida-co,Seed,120000,USD,120000,2017-08-23,"E-Commerce, E-Commerce Platforms, Fashion, Shopping","San Francisco, California, United States, North America",$50M to $100M,4,M&A
Seed Round - Shogun,https://www.crunchbase.com/funding_round/shogun-seed--c9b2918b,Shogun,https://www.crunchbase.com/organization/shogun,Seed,2100000,USD,2100000,2018-11-28,"E-Commerce, SaaS, Web Design, Web Development","San Francisco, California, United States, North America",Less than $1M,3,Early Stage Venture
Angel Round - PantryPerks,https://www.crunchbase.com/funding_round/pantryperks-angel--f718e19a,PantryPerks,https://www.crunchbase.com/organization/pantryperks,Angel,,,,2017-09-02,"Collaborative Consumption, E-Commerce, Marketplace","San Francisco, California, United States, North America",Less than $1M,1,Seed
Seed Round - Lorami,https://www.crunchbase.com/funding_round/lorami-seed--d11fe775,Lorami,https://www.crunchbase.com/organization/lorami,Seed,2400000,USD,2400000,2017-08-03,"E-Commerce, Fashion, Manufacturing","Santa Clara, California, United States, North America",,1,Seed
Series E - Instacart,https://www.crunchbase.com/funding_round/instacart-series-e--63b4436f,Instacart,https://www.crunchbase.com/organization/instacart,Series E,200000000,USD,200000000,2018-02-12,"Delivery, Delivery Service, E-Commerce, Grocery, Same Day Delivery","San Francisco, California, United States, North America",$1B to $10B,11,Late Stage Venture
Seed Round - Monetizr,https://www.crunchbase.com/funding_round/themonetizr-seed--cdcbf894,Monetizr,https://www.crunchbase.com/organization/themonetizr,Seed,520000,USD,520000,2019-04-11,"B2B, Blockchain, E-Commerce, Gamification, Mobile","San Francisco, California, United States, North America",$1M to $10M,5,Seed
Series A - Foodstirs,https://www.crunchbase.com/funding_round/foodstirs-series-a--f0411cb3,Foodstirs,https://www.crunchbase.com/organization/foodstirs,Series A,,,,2018-03-20,"Consumer Goods, E-Commerce, Organic Food, Retail","Santa Monica, California, United States, North America",$1M to $10M,4,Early Stage Venture
Pre Seed Round - Suitely,https://www.crunchbase.com/funding_round/suitely-pre-seed--a84c2ae7,Suitely,https://www.crunchbase.com/organization/suitely,Pre-Seed,565000,USD,565000,2017-10-24,"E-Commerce, Interior Design, Internet","Los Angeles, California, United States, North America",,1,Seed
Venture Round - ThinOptics,https://www.crunchbase.com/funding_round/thinoptics-series-unknown--e1c5246d,ThinOptics,https://www.crunchbase.com/organization/thinoptics,Venture - Series Unknown,500000,USD,500000,2018-05-07,"E-Commerce, Eyewear","San Jose, California, United States, North America",$1M to $10M,2,
Series A - Saucey,https://www.crunchbase.com/funding_round/saucey-series-a--3bf68aef,Saucey,https://www.crunchbase.com/organization/saucey,Series A,5400000,USD,5400000,2017-07-12,"Content Delivery Network, E-Commerce, Mobile, Wine And Spirits","Los Angeles, California, United States, North America",$1M to $10M,3,Early Stage Venture
Debt Financing - Shift,https://www.crunchbase.com/funding_round/shiftcars-debt-financing--c9d4da14,Shift,https://www.crunchbase.com/organization/shiftcars,Debt Financing,70000000,USD,70000000,2018-09-13,"Automotive, E-Commerce, Internet, Logistics, Marketplace, Retail Technology","San Francisco, California, United States, North America",$100M to $500M,8,Late Stage Venture
Seed Round - Cloud of Goods,https://www.crunchbase.com/funding_round/cloud-of-goods-seed--5de9888e,Cloud of Goods,https://www.crunchbase.com/organization/cloud-of-goods,Seed,2200000,USD,2200000,2018-12-31,E-Commerce,"San Francisco, California, United States, North America",,2,Seed
Non Equity Assistance - Loot Crate,https://www.crunchbase.com/funding_round/loot-crate-non-equity-assistance--1bea2403,Loot Crate,https://www.crunchbase.com/organization/loot-crate,Non-equity Assistance,23000000,USD,23000000,2018-08-29,"E-Commerce, Gaming, Media and Entertainment, Retail, Sports, Subscription Service","Los Angeles, California, United States, North America",$100M to $500M,2,Early Stage Venture
Pre Seed Round - Shipsi,https://www.crunchbase.com/funding_round/shipsi-inc-pre-seed--befaba3e,Shipsi,https://www.crunchbase.com/organization/shipsi-inc,Pre-Seed,500000,USD,500000,2017-07-01,"E-Commerce, Information Services, Information Technology","Venice, California, United States, North America",$1M to $10M,6,Seed
Series A - SelfieMark Inc,https://www.crunchbase.com/funding_round/selfiemark-inc-series-a--19abe2be,SelfieMark Inc,https://www.crunchbase.com/organization/selfiemark-inc,Series A,,,,2018-04-26,"Apps, E-Commerce, Fashion, Lifestyle, Mobile Apps","San Francisco, California, United States, North America",,1,Early Stage Venture
Series B - Reformation,https://www.crunchbase.com/funding_round/reformation-series-b--554c1ce7,Reformation,https://www.crunchbase.com/organization/reformation,Series B,25000000,USD,25000000,2017-12-14,"E-Commerce, Fashion, Manufacturing","Los Angeles, California, United States, North America",$100M to $500M,2,M&A
Seed Round - Woke,https://www.crunchbase.com/funding_round/woke-cfbe-seed--94fa4cda,Woke,https://www.crunchbase.com/organization/woke-cfbe,Seed,150000,USD,150000,2019-03-18,"E-Commerce, Finance","San Francisco, California, United States, North America",,1,Seed
Series C - Patpat,https://www.crunchbase.com/funding_round/patpat-series-c--519cb36f,Patpat,https://www.crunchbase.com/organization/patpat,Series C,47800000,USD,47800000,2018-04-19,"Apps, Children, Classifieds, E-Commerce, Shopping","Mountain View, California, United States, North America",$1M to $10M,2,Late Stage Venture
Seed Round - Lensabl,https://www.crunchbase.com/funding_round/lensabl-seed--0bd551d9,Lensabl,https://www.crunchbase.com/organization/lensabl,Seed,3000000,USD,3000000,2018-10-17,"Consumer Goods, E-Commerce, Eyewear, Health Care","Culver City, California, United States, North America",Less than $1M,3,Early Stage Venture
Seed Round - TrustToken,https://www.crunchbase.com/funding_round/trusttoken-seed--e1de11c3,TrustToken,https://www.crunchbase.com/organization/trusttoken,Seed,1700000,USD,1700000,2018-01-24,"Bitcoin, Blockchain, Cryptocurrency, E-Commerce, Ethereum, Finance","San Francisco, California, United States, North America",$1M to $10M,4,Private Equity
Seed Round - AdQuick,https://www.crunchbase.com/funding_round/adquick-seed--fe7813b3,AdQuick,https://www.crunchbase.com/organization/adquick,Seed,2100000,USD,2100000,2018-07-16,"Advertising, Advertising Platforms, E-Commerce, Marketing","Los Angeles, California, United States, North America",$1M to $10M,3,Early Stage Venture
Equity Crowdfunding - DSTLD,https://www.crunchbase.com/funding_round/dstld-equity-crowdfunding--40739d23,DSTLD,https://www.crunchbase.com/organization/dstld,Equity Crowdfunding,3240693,USD,3240693,2018-03-25,"E-Commerce, Fashion, Lifestyle","Los Angeles, California, United States, North America",Less than $1M,6,
Series D - Coinbase,https://www.crunchbase.com/funding_round/coinbase-series-d--f67778b4,Coinbase,https://www.crunchbase.com/organization/coinbase,Series D,108100235,USD,108100235,2017-08-10,"Bitcoin, Blockchain, Cryptocurrency, E-Commerce, Ethereum, FinTech, Personal Finance, Virtual Currency","San Francisco, California, United States, North America",$10M to $50M,9,Late Stage Venture
Seed Round - SYNQY Corporation,https://www.crunchbase.com/funding_round/synqy-seed--27aeca6c,SYNQY Corporation,https://www.crunchbase.com/organization/synqy,Seed,1200000,USD,1200000,2019-03-05,"Ad Network, Content Syndication, E-Commerce, Retail Technology","Pleasant Hill, California, United States, North America",Less than $1M,3,Seed
Venture Round - Parts Market,https://www.crunchbase.com/funding_round/parts-market-series-unknown--043e0c72,Parts Market,https://www.crunchbase.com/organization/parts-market,Venture - Series Unknown,3286000,USD,3286000,2018-08-27,"Automotive, E-Commerce","San Francisco, California, United States, North America",$1M to $10M,3,
Seed Round - Passport,https://www.crunchbase.com/funding_round/passport-seed--b82ea411,Passport,https://www.crunchbase.com/organization/passport,Seed,3000000,USD,3000000,2018-10-17,"E-Commerce, Logistics, Shipping, Supply Chain Management","San Francisco, California, United States, North America",,1,Seed
Series D - Signifyd,https://www.crunchbase.com/funding_round/signifyd-series-d--336bc967,Signifyd,https://www.crunchbase.com/organization/signifyd,Series D,100000000,USD,100000000,2018-05-31,"Big Data, E-Commerce, Enterprise Software, FinTech, Payments, SaaS","San Jose, California, United States, North America",$50M to $100M,5,Late Stage Venture
Private Equity Round - The Honest Company,https://www.crunchbase.com/funding_round/the-honest-company-private-equity--a17f9a36,The Honest Company,https://www.crunchbase.com/organization/the-honest-company,Private Equity,200000000,USD,200000000,2018-06-07,"Consumer Goods, Dietary Supplements, E-Commerce, Lifestyle","Santa Monica, California, United States, North America",$100M to $500M,7,Private Equity
Series B - Guruin.com,https://www.crunchbase.com/funding_round/guruin-com-series-b--da73e6a2,Guruin.com,https://www.crunchbase.com/organization/guruin-com,Series B,700000,USD,700000,2017-11-10,"E-Commerce, Internet, Lifestyle, Media and Entertainment, News","Walnut, California, United States, North America",Less than $1M,3,Early Stage Venture
Seed Round - ShopWith,https://www.crunchbase.com/funding_round/shopwith-san-francisco-california-seed--a8bd5736,ShopWith,https://www.crunchbase.com/organization/shopwith-san-francisco-california,Seed,120000,USD,120000,2018-08-04,"Customer Service, E-Commerce, Fashion, Marketing, Retail, Sales","Los Angeles, California, United States, North America",Less than $1M,1,Seed
Seed Round - Krome Photos,https://www.crunchbase.com/funding_round/krome-photos-seed--056e5c60,Krome Photos,https://www.crunchbase.com/organization/krome-photos,Seed,2300000,USD,2300000,2018-07-17,"Artificial Intelligence, E-Commerce, Photo Editing, Photo Sharing, Photography","Palo Alto, California, United States, North America",$10M to $50M,4,Seed
Series B - YourMechanic,https://www.crunchbase.com/funding_round/yourmechanic-series-b--b2e1073b,YourMechanic,https://www.crunchbase.com/organization/yourmechanic,Series B,4600000,USD,4600000,2018-10-10,"Automotive, Consumer, E-Commerce, Logistics","Mountain View, California, United States, North America",$10M to $50M,7,Early Stage Venture
Series B - Urban Remedy,https://www.crunchbase.com/funding_round/urban-remedy-series-b--66d119db,Urban Remedy,https://www.crunchbase.com/organization/urban-remedy,Series B,19500000,USD,19500000,2018-01-17,"E-Commerce, Food and Beverage, Organic Food, Retail, Wholesale","Richmond, California, United States, North America",$10M to $50M,3,Early Stage Venture
Venture Round - Tagflix,https://www.crunchbase.com/funding_round/tagflix-series-unknown--9634a2f2,Tagflix,https://www.crunchbase.com/organization/tagflix,Venture - Series Unknown,3500000,USD,3500000,2017-08-29,"Big Data, Brand Marketing, Content Marketing, Digital Marketing, E-Commerce, Marketing, Video Advertising, Video Streaming","San Francisco, California, United States, North America",Less than $1M,1,
Seed Round - CELLAR,https://www.crunchbase.com/funding_round/cellar-seed--88b8317d,CELLAR,https://www.crunchbase.com/organization/cellar,Seed,1000000,USD,1000000,2018-10-18,"Content, E-Commerce, TV, TV Production, Wine And Spirits","El Segundo, California, United States, North America",,2,Seed
Seed Round - Lily AI,https://www.crunchbase.com/funding_round/onelook-2-seed--0c882a05,Lily AI,https://www.crunchbase.com/organization/onelook-2,Seed,2000000,USD,2000000,2017-12-13,"Artificial Intelligence, E-Commerce, Fashion, Women's","Mountain View, California, United States, North America",$10M to $50M,4,Early Stage Venture
Seed Round - Crateful,https://www.crunchbase.com/funding_round/crateful-seed--6d985d62,Crateful,https://www.crunchbase.com/organization/crateful,Seed,,,,2018-06-29,"E-Commerce, Food and Beverage, Food Delivery, Internet","Marina Del Rey, California, United States, North America",Less than $1M,3,Seed
Private Equity Round - B-Stock Solutions,https://www.crunchbase.com/funding_round/bstock-solutions-private-equity--b62a3e2b,B-Stock Solutions,https://www.crunchbase.com/organization/bstock-solutions,Private Equity,65000000,USD,65000000,2018-06-25,"E-Commerce, Enterprise Software, Retail","Belmont, California, United States, North America",$10M to $50M,3,Private Equity
Series F - Instacart,https://www.crunchbase.com/funding_round/instacart-series-f--3722b8f3,Instacart,https://www.crunchbase.com/organization/instacart,Series F,271000000,USD,271000000,2018-11-15,"Delivery, Delivery Service, E-Commerce, Grocery, Same Day Delivery","San Francisco, California, United States, North America",$1B to $10B,11,Late Stage Venture
Series C - Narvar,https://www.crunchbase.com/funding_round/narvar-series-c--68dfc130,Narvar,https://www.crunchbase.com/organization/narvar,Series C,30000000,USD,30000000,2018-08-28,"E-Commerce, Retail, SaaS, Shipping, Supply Chain Management","San Francisco, California, United States, North America",$1M to $10M,4,Late Stage Venture
Seed Round - Ficus,https://www.crunchbase.com/funding_round/ficus-cd79-seed--f1b1aa88,Ficus,https://www.crunchbase.com/organization/ficus-cd79,Seed,,,,2018-02-15,"Blockchain, E-Commerce, Payments","San Diego, California, United States, North America",Less than $1M,1,Seed
Convertible Note - Revival Rugs,https://www.crunchbase.com/funding_round/revival-rugs-convertible-note--243d4e36,Revival Rugs,https://www.crunchbase.com/organization/revival-rugs,Convertible Note,280000,USD,280000,2017-07-22,"E-Commerce, Fashion, Retail, Web Design","Oakland, California, United States, North America",,2,
Debt Financing - Chubbies Shorts,https://www.crunchbase.com/funding_round/chubbies-shorts-debt-financing--ec78d97e,Chubbies Shorts,https://www.crunchbase.com/organization/chubbies-shorts,Debt Financing,3000000,USD,3000000,2017-11-16,"E-Commerce, Fashion, Men's","San Francisco, California, United States, North America",$1M to $10M,5,Early Stage Venture
