Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Industries,Organization Location,Organization Revenue Range,Number of Funding Rounds,Funding Status
Venture Round - Mitokinin,https://www.crunchbase.com/funding_round/mitokinin-series-unknown--c76df77b,Mitokinin,https://www.crunchbase.com/organization/mitokinin,Venture - Series Unknown,5000000,USD,5000000,2018-10-17,"Biotechnology, Health Care, Life Science","San Francisco, California, United States, North America",,1,
Series A - Court Buddy,https://www.crunchbase.com/funding_round/court-buddy-series-a--acc7a372,Court Buddy,https://www.crunchbase.com/organization/court-buddy,Series A,6000000,USD,6000000,2018-10-18,"Consulting, Consumer, Information Technology, Legal, Marketplace, Messaging, Mobile, Software","San Francisco, California, United States, North America",Less than $1M,7,Early Stage Venture
Debt Financing - GoGetter,https://www.crunchbase.com/funding_round/gogetter-debt-financing--8df53d96,GoGetter,https://www.crunchbase.com/organization/gogetter,Debt Financing,200000,USD,200000,2018-10-18,"Analytics, Artificial Intelligence, Information Technology, Internet, Marketplace, Software","San Francisco, California, United States, North America",,2,Seed
Seed Round - Advantaa Computer,https://www.crunchbase.com/funding_round/advantaa-computer-seed--19ced242,Advantaa Computer,https://www.crunchbase.com/organization/advantaa-computer,Seed,100000,USD,100000,2018-10-18,"Electronics, Hardware, Information Technology, Virtual Reality","Santa Ana, California, United States, North America",,1,Seed
Series B - ProducePay,https://www.crunchbase.com/funding_round/produce-pay-series-b--6b04ed75,ProducePay,https://www.crunchbase.com/organization/produce-pay,Series B,14000000,USD,14000000,2018-10-18,"Agriculture, Farming, Financial Services, Payments","Los Angeles, California, United States, North America",,8,Early Stage Venture
Seed Round - Medinas Health,https://www.crunchbase.com/funding_round/medinas-seed--03798d6c,Medinas Health,https://www.crunchbase.com/organization/medinas,Seed,2475000,USD,2475000,2018-10-18,"Asset Management, Health Care, Marketplace, Medical","Berkeley, California, United States, North America",Less than $1M,6,Seed
Debt Financing - LendingUSA,https://www.crunchbase.com/funding_round/lendingusa-debt-financing--ca1e18ba,LendingUSA,https://www.crunchbase.com/organization/lendingusa,Debt Financing,50000000,USD,50000000,2018-10-18,"Credit, Finance, Financial Services, FinTech, Payments, Personal Finance, Point of Sale","Sherman Oaks, California, United States, North America",$10M to $50M,3,
Series B - Inflammatix,https://www.crunchbase.com/funding_round/inflammatix-series-b--9545e2c2,Inflammatix,https://www.crunchbase.com/organization/inflammatix,Series B,,,,2018-10-18,"Big Data, Bioinformatics, Health Care, Health Diagnostics","Burlingame, California, United States, North America",Less than $1M,4,Late Stage Venture
Series B - BitGo,https://www.crunchbase.com/funding_round/bitgo-series-b--4e61796e,BitGo,https://www.crunchbase.com/organization/bitgo,Series B,15000000,USD,15000000,2018-10-18,"Bitcoin, Cryptocurrency, Financial Services, Virtual Currency","Palo Alto, California, United States, North America",Less than $1M,5,Early Stage Venture
Series B - Incorta,https://www.crunchbase.com/funding_round/incorta-series-b--19a11056,Incorta,https://www.crunchbase.com/organization/incorta,Series B,15000000,USD,15000000,2018-10-18,"Analytics, Business Intelligence, Data Visualization, Information Technology, Service Industry, Software","San Mateo, California, United States, North America",$10M to $50M,6,Late Stage Venture
Venture Round - Curebase,https://www.crunchbase.com/funding_round/curebase-series-unknown--2d67cc21,Curebase,https://www.crunchbase.com/organization/curebase,Venture - Series Unknown,2513000,USD,2513000,2018-10-19,"Clinical Trials, Health Care, Software","San Francisco, California, United States, North America",Less than $1M,3,
Series A - dYdX,https://www.crunchbase.com/funding_round/dydx-series-a--a879c7aa,dYdX,https://www.crunchbase.com/organization/dydx,Series A,10000000,USD,10000000,2018-10-19,"Blockchain, Cryptocurrency, Finance, Internet","San Francisco, California, United States, North America",Less than $1M,2,Early Stage Venture
Venture Round - Turning Point Therapeutics,https://www.crunchbase.com/funding_round/tp-therapeutics-series-unknown--7503ffb5,Turning Point Therapeutics,https://www.crunchbase.com/organization/tp-therapeutics,Venture - Series Unknown,80000000,USD,80000000,2018-10-19,"Biotechnology, Health Care, Pharmaceutical, Therapeutics","San Diego, California, United States, North America",$50M to $100M,6,IPO
Venture Round - SIEMonster,https://www.crunchbase.com/funding_round/siemonster-series-unknown--6fe1cd89,SIEMonster,https://www.crunchbase.com/organization/siemonster,Venture - Series Unknown,1887000,USD,1887000,2018-10-22,"Cyber Security, Information Technology, Security","San Francisco, California, United States, North America",,2,
Venture Round - Hummingbird,https://www.crunchbase.com/funding_round/hummingbird-fintech-series-unknown--7e8d85b7,Hummingbird,https://www.crunchbase.com/organization/hummingbird-fintech,Venture - Series Unknown,3005068,USD,3005068,2018-10-22,"Banking, Enterprise Software, FinTech, Information Technology, Software","San Francisco, California, United States, North America",,1,
Seed Round - Promethium,https://www.crunchbase.com/funding_round/promethium-inc-seed--d1633c64,Promethium,https://www.crunchbase.com/organization/promethium-inc,Seed,2500000,USD,2500000,2018-10-22,"Analytics, Artificial Intelligence, Information Technology, Machine Learning, Natural Language Processing, Software","Menlo Park, California, United States, North America",$1M to $10M,2,
Venture Round - Shift Payments,https://www.crunchbase.com/funding_round/shift-payments-series-unknown--ab5f8e65,Shift Payments,https://www.crunchbase.com/organization/shift-payments,Venture - Series Unknown,5600000,USD,5600000,2018-10-22,"Bitcoin, Cryptocurrency, Finance, Financial Services, FinTech, Personal Finance","San Francisco, California, United States, North America",$1M to $10M,2,
Corporate Round - Tala,https://www.crunchbase.com/funding_round/inventure-corporate-round--65d6f137,Tala,https://www.crunchbase.com/organization/inventure,Corporate Round,,,,2018-10-22,"Big Data, Credit, Financial Services, Information Technology, Mobile, Software","Santa Monica, California, United States, North America",$50M to $100M,9,Late Stage Venture
Corporate Round - Ondot Systems,https://www.crunchbase.com/funding_round/ondot-corporate-round--f92bf643,Ondot Systems,https://www.crunchbase.com/organization/ondot,Corporate Round,,,,2018-10-22,"Financial Services, FinTech, Mobile, Payments, Security, Software","Santa Clara, California, United States, North America",$10M to $50M,4,
Series D - Earlens Corporation,https://www.crunchbase.com/funding_round/earlens-series-d--3ac0c530,Earlens Corporation,https://www.crunchbase.com/organization/earlens,Series D,87000000,USD,87000000,2018-10-22,"Health Care, Medical, Medical Device","Menlo Park, California, United States, North America",$10M to $50M,8,Late Stage Venture
Grant - Children’s Hospital Los Angeles,https://www.crunchbase.com/funding_round/children-s-hospital-los-angeles-grant--f5b570d6,Children’s Hospital Los Angeles,https://www.crunchbase.com/organization/children-s-hospital-los-angeles,Grant,5500000,USD,5500000,2018-10-22,Health Care,"Los Angeles, California, United States, North America",$1B to $10B,2,
Post-IPO Equity - Second Sight,https://www.crunchbase.com/funding_round/second-sight-post-ipo-equity--11e60f7a,Second Sight,https://www.crunchbase.com/organization/second-sight,Post-IPO Equity,4000000,USD,4000000,2018-10-22,"Health Care, Manufacturing, Medical Device","Sylmar, California, United States, North America",Less than $1M,11,IPO
Venture Round - Mursion,https://www.crunchbase.com/funding_round/mursion-series-unknown--a928f40b,Mursion,https://www.crunchbase.com/organization/mursion,Venture - Series Unknown,4502000,USD,4502000,2018-10-22,"Augmented Reality, Education, Health Care, Software, Virtual Reality","San Francisco, California, United States, North America",$1M to $10M,3,Early Stage Venture
Series A - Bright Machines,https://www.crunchbase.com/funding_round/bright-machines-series-a--8bd5de9e,Bright Machines,https://www.crunchbase.com/organization/bright-machines,Series A,179000000,USD,179000000,2018-10-23,"Computer, Information Technology, Machine Learning, Manufacturing, Robotics, Software","San Francisco, California, United States, North America",,1,Early Stage Venture
Series B - Yellowbrick Data,https://www.crunchbase.com/funding_round/yellowbrick-data-series-b--3b53594d,Yellowbrick Data,https://www.crunchbase.com/organization/yellowbrick-data,Series B,48000000,USD,48000000,2018-10-23,"Analytics, Database, Information Technology","Palo Alto, California, United States, North America",$10M to $50M,3,Late Stage Venture
Seed Round - Yerba Buena Virtual Reality,https://www.crunchbase.com/funding_round/yerba-buena-virtual-reality-seed--6d85a230,Yerba Buena Virtual Reality,https://www.crunchbase.com/organization/yerba-buena-virtual-reality,Seed,,,,2018-10-24,"Augmented Reality, Information Technology, Internet, Software, Virtual Reality","Campbell, California, United States, North America",,2,Seed
Venture Round - Alpaca,https://www.crunchbase.com/funding_round/alpacadb-series-unknown--bd471b2f,Alpaca,https://www.crunchbase.com/organization/alpacadb,Venture - Series Unknown,3000000,USD,3000000,2018-10-24,"Developer APIs, Financial Services, FinTech, Trading Platform","San Mateo, California, United States, North America",$1M to $10M,6,Early Stage Venture
Venture Round - Clearinghouse CDFI,https://www.crunchbase.com/funding_round/clearinghouse-cdfi-series-unknown--fbe45dc5,Clearinghouse CDFI,https://www.crunchbase.com/organization/clearinghouse-cdfi,Venture - Series Unknown,50000,USD,50000,2018-10-24,"Commercial Lending, Construction, Financial Services, Small and Medium Businesses","Lake Forest, California, United States, North America",$1M to $10M,5,
Venture Round - JustFoodForDogs,https://www.crunchbase.com/funding_round/justfoodfordogs-series-unknown--bdc9ec87,JustFoodForDogs,https://www.crunchbase.com/organization/justfoodfordogs,Venture - Series Unknown,8500000,USD,8500000,2018-10-25,"Food and Beverage, Food Processing, Health Care","West Hollywood, California, United States, North America",$10M to $50M,3,
Seed Round - NeuCures,https://www.crunchbase.com/funding_round/neucures-seed--c9353616,NeuCures,https://www.crunchbase.com/organization/neucures,Seed,485000,USD,485000,2018-10-25,"Health Care, Medical","Marina Del Rey, California, United States, North America",,1,Seed
Series C - Arctic Wolf Networks,https://www.crunchbase.com/funding_round/arctic-wolf-networks-series-c--d30eec98,Arctic Wolf Networks,https://www.crunchbase.com/organization/arctic-wolf-networks,Series C,45000000,USD,45000000,2018-10-25,"Big Data, Cyber Security, Information Technology, Network Security","Sunnyvale, California, United States, North America",$10M to $50M,5,Late Stage Venture
Series A - Provino Technologies,https://www.crunchbase.com/funding_round/provino-technologies-series-a--441537da,Provino Technologies,https://www.crunchbase.com/organization/provino-technologies,Series A,8000000,USD,8000000,2018-10-25,"Apps, Industrial, Information Technology, Medical Device","Santa Clara, California, United States, North America",$1M to $10M,2,Early Stage Venture
Series B - EndoClot Plus,https://www.crunchbase.com/funding_round/endoclot-plus-series-b--ab110c99,EndoClot Plus,https://www.crunchbase.com/organization/endoclot-plus,Series B,,,,2018-10-26,"Health Care, Medical, Medical Device","Santa Clara, California, United States, North America",,1,Early Stage Venture
Series A - Cloudbreak Therapeutics,https://www.crunchbase.com/funding_round/cloudbreak-therapeutics-series-a--6911aeb5,Cloudbreak Therapeutics,https://www.crunchbase.com/organization/cloudbreak-therapeutics,Series A,15816642,USD,15816642,2018-10-26,"Biotechnology, Health Care","Irvine, California, United States, North America",,2,Early Stage Venture
Seed Round - Backstage Capital,https://www.crunchbase.com/funding_round/backstage-capital-seed--465253b1,Backstage Capital,https://www.crunchbase.com/organization/backstage-capital,Seed,1000000,USD,1000000,2018-10-28,"Finance, Financial Services, Venture Capital","West Hollywood, California, United States, North America",,2,Seed
Convertible Note - Camino Financial,https://www.crunchbase.com/funding_round/camino-financial-convertible-note--230dec7e,Camino Financial,https://www.crunchbase.com/organization/camino-financial,Convertible Note,1000000,USD,1000000,2018-10-29,"Commercial Lending, Credit, Financial Services, FinTech, Small and Medium Businesses","Los Angeles, California, United States, North America",$1M to $10M,9,Early Stage Venture
"Venture Round - Varius Solutions, Inc.",https://www.crunchbase.com/funding_round/varius-solutions-inc-series-unknown--df2adb03,"Varius Solutions, Inc.",https://www.crunchbase.com/organization/varius-solutions-inc,Venture - Series Unknown,5000000,USD,5000000,2018-10-29,"Blockchain, Consulting, Information Technology, Software","Santa Monica, California, United States, North America",,1,
Series B - Ethos Life,https://www.crunchbase.com/funding_round/ethos-life-series-b--054d0379,Ethos Life,https://www.crunchbase.com/organization/ethos-life,Series B,35000000,USD,35000000,2018-10-29,"Finance, Financial Services, Insurance, InsurTech, Life Insurance","San Francisco, California, United States, North America",$1M to $10M,4,Late Stage Venture
